Time, cpi, debt, gdp, gold, labour, party, election, petrol, unemploy
8/15/2013,1.8,16719.4,16749.3,1339.5,155587,1,0,3.633,7.3
8/16/2013,1.8,16719.4,16749.3,1360.75,155587,1,0,3.633,7.3
8/19/2013,1.8,16719.4,16749.3,1375.25,155587,1,0,3.622,7.3
8/20/2013,1.8,16719.4,16749.3,1365.75,155587,1,0,3.622,7.3
8/21/2013,1.8,16719.4,16749.3,1360,155587,1,0,3.622,7.3
8/22/2013,1.8,16719.4,16749.3,1370.5,155587,1,0,3.622,7.3
8/23/2013,1.8,16719.4,16749.3,1374.5,155587,1,0,3.622,7.3
8/26/2013,1.8,16719.4,16749.3,#N/A,155587,1,0,3.623,7.3
8/27/2013,1.8,16719.4,16749.3,1411,155587,1,0,3.623,7.3
8/28/2013,1.8,16719.4,16749.3,1425.5,155587,1,0,3.623,7.3
8/29/2013,1.8,16719.4,16749.3,1406.25,155587,1,0,3.623,7.3
8/30/2013,1.8,16719.4,16749.3,1392.75,155587,1,0,3.623,7.3
9/3/2013,1.7,16719.4,16749.3,1391.25,155731,1,0,3.678,7.2
9/4/2013,1.7,16719.4,16749.3,1403.75,155731,1,0,3.678,7.2
9/5/2013,1.7,16719.4,16749.3,1391.75,155731,1,0,3.678,7.2
9/6/2013,1.7,16719.4,16749.3,1368.25,155731,1,0,3.678,7.2
9/9/2013,1.7,16719.4,16749.3,1386,155731,1,0,3.658,7.2
9/10/2013,1.7,16719.4,16749.3,1373,155731,1,0,3.658,7.2
9/11/2013,1.7,16719.4,16749.3,1365.25,155731,1,0,3.658,7.2
9/12/2013,1.7,16719.4,16749.3,1340.25,155731,1,0,3.658,7.2
9/13/2013,1.7,16719.4,16749.3,1308.25,155731,1,0,3.658,7.2
9/16/2013,1.7,16719.4,16749.3,1314.75,155731,1,0,3.619,7.2
9/17/2013,1.7,16719.4,16749.3,1317.25,155731,1,0,3.619,7.2
9/18/2013,1.7,16719.4,16749.3,1299.75,155731,1,0,3.619,7.2
9/19/2013,1.7,16719.4,16749.3,1363.5,155731,1,0,3.619,7.2
9/20/2013,1.7,16719.4,16749.3,1355.25,155731,1,0,3.619,7.2
9/23/2013,1.7,16719.4,16749.3,1321.75,155731,1,0,3.567,7.2
9/24/2013,1.7,16719.4,16749.3,1316.5,155731,1,0,3.567,7.2
9/25/2013,1.7,16719.4,16749.3,1320.25,155731,1,0,3.567,7.2
9/26/2013,1.7,16719.4,16749.3,1332.5,155731,1,0,3.567,7.2
9/27/2013,1.7,16719.4,16749.3,1321.5,155731,1,0,3.567,7.2
9/30/2013,1.7,16719.4,16749.3,1335.75,155731,1,0,3.499,7.2
10/1/2013,1.7,16719.4,16999.9,1332.25,154709,1,0,3.499,7.2
10/2/2013,1.7,16719.4,16999.9,1293.75,154709,1,0,3.499,7.2
10/3/2013,1.7,16719.4,16999.9,1309,154709,1,0,3.499,7.2
10/4/2013,1.7,16719.4,16999.9,1316,154709,1,0,3.499,7.2
10/7/2013,1.7,16719.4,16999.9,1311,154709,1,0,3.441,7.2
10/8/2013,1.7,16719.4,16999.9,1321,154709,1,0,3.441,7.2
10/9/2013,1.7,16719.4,16999.9,1309.5,154709,1,0,3.441,7.2
10/10/2013,1.7,16719.4,16999.9,1298,154709,1,0,3.441,7.2
10/11/2013,1.7,16719.4,16999.9,1285.75,154709,1,0,3.441,7.2
10/14/2013,1.7,16719.4,16999.9,1276,154709,1,0,3.43,7.2
10/15/2013,1.7,16719.4,16999.9,1255.5,154709,1,0,3.43,7.2
10/16/2013,1.7,16719.4,16999.9,1278.25,154709,1,0,3.43,7.2
10/17/2013,1.7,16719.4,16999.9,1308.5,154709,1,0,3.43,7.2
10/18/2013,1.7,16719.4,16999.9,1317,154709,1,0,3.43,7.2
10/21/2013,1.7,16719.4,16999.9,1316,154709,1,0,3.435,7.2
10/22/2013,1.7,16719.4,16999.9,1311.75,154709,1,0,3.435,7.2
10/23/2013,1.7,16719.4,16999.9,1333,154709,1,0,3.435,7.2
10/24/2013,1.7,16719.4,16999.9,1336.25,154709,1,0,3.435,7.2
10/25/2013,1.7,16719.4,16999.9,1341.75,154709,1,0,3.435,7.2
10/28/2013,1.7,16719.4,16999.9,1351,154709,1,0,3.372,7.2
10/29/2013,1.7,16719.4,16999.9,1346.75,154709,1,0,3.372,7.2
10/30/2013,1.7,16719.4,16999.9,1349.5,154709,1,0,3.372,7.2
10/31/2013,1.7,16719.4,16999.9,1333.75,154709,1,0,3.372,7.2
11/1/2013,1.7,16719.4,16999.9,1314.75,155328,1,0,3.372,6.9
11/4/2013,1.7,16719.4,16999.9,1314.25,155328,1,0,3.343,6.9
11/5/2013,1.7,16719.4,16999.9,1311.25,155328,1,0,3.343,6.9
11/6/2013,1.7,16719.4,16999.9,1317,155328,1,0,3.343,6.9
11/7/2013,1.7,16719.4,16999.9,1316,155328,1,0,3.343,6.9
11/8/2013,1.7,16719.4,16999.9,1309,155328,1,0,3.343,6.9
11/11/2013,1.7,16719.4,16999.9,1283.75,155328,1,0,3.274,6.9
11/12/2013,1.7,16719.4,16999.9,1281,155328,1,0,3.274,6.9
11/13/2013,1.7,16719.4,16999.9,1276,155328,1,0,3.274,6.9
11/14/2013,1.7,16719.4,16999.9,1283.25,155328,1,0,3.274,6.9
11/15/2013,1.7,16719.4,16999.9,1281.75,155328,1,0,3.274,6.9
11/18/2013,1.7,16719.4,16999.9,1283.5,155328,1,0,3.298,6.9
11/19/2013,1.7,16719.4,16999.9,1272.25,155328,1,0,3.298,6.9
11/20/2013,1.7,16719.4,16999.9,1271.5,155328,1,0,3.298,6.9
11/21/2013,1.7,16719.4,16999.9,1248.5,155328,1,0,3.298,6.9
11/22/2013,1.7,16719.4,16999.9,1241.75,155328,1,0,3.298,6.9
11/25/2013,1.7,16719.4,16999.9,1231.75,155328,1,0,3.372,6.9
11/26/2013,1.7,16719.4,16999.9,1250.75,155328,1,0,3.372,6.9
11/27/2013,1.7,16719.4,16999.9,1250.75,155328,1,0,3.372,6.9
11/29/2013,1.7,16719.4,16999.9,1245.25,155328,1,0,3.372,6.9
12/2/2013,1.7,16719.4,16999.9,1237.5,155151,1,0,3.353,6.7
12/3/2013,1.7,16719.4,16999.9,1219,155151,1,0,3.353,6.7
12/4/2013,1.7,16719.4,16999.9,1213,155151,1,0,3.353,6.7
12/5/2013,1.7,16719.4,16999.9,1234,155151,1,0,3.353,6.7
12/6/2013,1.7,16719.4,16999.9,1230.75,155151,1,0,3.353,6.7
12/9/2013,1.7,16719.4,16999.9,1228.5,155151,1,0,3.35,6.7
12/10/2013,1.7,16719.4,16999.9,1245.75,155151,1,0,3.35,6.7
12/11/2013,1.7,16719.4,16999.9,1255.25,155151,1,0,3.35,6.7
12/12/2013,1.7,16719.4,16999.9,1243.5,155151,1,0,3.35,6.7
12/13/2013,1.7,16719.4,16999.9,1222.75,155151,1,0,3.35,6.7
12/16/2013,1.7,16719.4,16999.9,1229.5,155151,1,0,3.321,6.7
12/17/2013,1.7,16719.4,16999.9,1237.25,155151,1,0,3.321,6.7
12/18/2013,1.7,16719.4,16999.9,1233.25,155151,1,0,3.321,6.7
12/19/2013,1.7,16719.4,16999.9,1205.25,155151,1,0,3.321,6.7
12/20/2013,1.7,16719.4,16999.9,1195,155151,1,0,3.321,6.7
12/23/2013,1.7,16719.4,16999.9,1192.75,155151,1,0,3.351,6.7
12/24/2013,1.7,16719.4,16999.9,1196.5,155151,1,0,3.351,6.7
12/26/2013,1.7,16719.4,16999.9,#N/A,155151,1,0,3.351,6.7
12/27/2013,1.7,16719.4,16999.9,1209.25,155151,1,0,3.351,6.7
12/30/2013,1.7,16719.4,16999.9,1201.5,155151,1,0,3.409,6.7
12/31/2013,1.7,16719.4,16999.9,1201.5,155151,1,0,3.409,6.7
1/2/2014,1.6,17794.5,17025.2,1219.75,155295,1,0,3.409,6.6
1/3/2014,1.6,17794.5,17025.2,1232.25,155295,1,0,3.409,6.6
1/6/2014,1.6,17794.5,17025.2,1238,155295,1,0,3.411,6.6
1/7/2014,1.6,17794.5,17025.2,1237.5,155295,1,0,3.411,6.6
1/8/2014,1.6,17794.5,17025.2,1226.5,155295,1,0,3.411,6.6
1/9/2014,1.6,17794.5,17025.2,1226,155295,1,0,3.411,6.6
1/10/2014,1.6,17794.5,17025.2,1232.25,155295,1,0,3.411,6.6
1/13/2014,1.6,17794.5,17025.2,1246,155295,1,0,3.406,6.6
1/14/2014,1.6,17794.5,17025.2,1248.75,155295,1,0,3.406,6.6
1/15/2014,1.6,17794.5,17025.2,1238,155295,1,0,3.406,6.6
1/16/2014,1.6,17794.5,17025.2,1237.25,155295,1,0,3.406,6.6
1/17/2014,1.6,17794.5,17025.2,1241,155295,1,0,3.406,6.6
1/21/2014,1.6,17794.5,17025.2,1247.75,155295,1,0,3.376,6.6
1/22/2014,1.6,17794.5,17025.2,1239.5,155295,1,0,3.376,6.6
1/23/2014,1.6,17794.5,17025.2,1244.25,155295,1,0,3.376,6.6
1/24/2014,1.6,17794.5,17025.2,1259.25,155295,1,0,3.376,6.6
1/27/2014,1.6,17794.5,17025.2,1270,155295,1,0,3.375,6.6
1/28/2014,1.6,17794.5,17025.2,1253.5,155295,1,0,3.375,6.6
1/29/2014,1.6,17794.5,17025.2,1254.75,155295,1,0,3.375,6.6
1/30/2014,1.6,17794.5,17025.2,1254,155295,1,0,3.375,6.6
1/31/2014,1.6,17794.5,17025.2,1246.5,155295,1,0,3.375,6.6
2/3/2014,1.6,17794.5,17025.2,1246.5,155485,1,0,3.372,6.7
2/4/2014,1.6,17794.5,17025.2,1253,155485,1,0,3.372,6.7
2/5/2014,1.6,17794.5,17025.2,1257,155485,1,0,3.372,6.7
2/6/2014,1.6,17794.5,17025.2,1258.5,155485,1,0,3.372,6.7
2/7/2014,1.6,17794.5,17025.2,1260,155485,1,0,3.372,6.7
2/10/2014,1.6,17794.5,17025.2,1273.5,155485,1,0,3.388,6.7
2/11/2014,1.6,17794.5,17025.2,1282.75,155485,1,0,3.388,6.7
2/12/2014,1.6,17794.5,17025.2,1286.5,155485,1,0,3.388,6.7
2/13/2014,1.6,17794.5,17025.2,1290.25,155485,1,0,3.388,6.7
2/14/2014,1.6,17794.5,17025.2,1308.5,155485,1,0,3.388,6.7
2/18/2014,1.6,17794.5,17025.2,1314,155485,1,0,3.457,6.7
2/19/2014,1.6,17794.5,17025.2,1318.75,155485,1,0,3.457,6.7
2/20/2014,1.6,17794.5,17025.2,1313.75,155485,1,0,3.457,6.7
2/21/2014,1.6,17794.5,17025.2,1320.75,155485,1,0,3.457,6.7
2/24/2014,1.6,17794.5,17025.2,1333,155485,1,0,3.52,6.7
2/25/2014,1.6,17794.5,17025.2,1332.75,155485,1,0,3.52,6.7
2/26/2014,1.6,17794.5,17025.2,1340,155485,1,0,3.52,6.7
2/27/2014,1.6,17794.5,17025.2,1331,155485,1,0,3.52,6.7
2/28/2014,1.6,17794.5,17025.2,1327.75,155485,1,0,3.52,6.7
3/3/2014,1.7,17794.5,17025.2,1344.25,156115,1,0,3.553,6.7
3/4/2014,1.7,17794.5,17025.2,1339.5,156115,1,0,3.553,6.7
3/5/2014,1.7,17794.5,17025.2,1333.5,156115,1,0,3.553,6.7
3/6/2014,1.7,17794.5,17025.2,1334.25,156115,1,0,3.553,6.7
3/7/2014,1.7,17794.5,17025.2,1348.25,156115,1,0,3.553,6.7
3/10/2014,1.7,17794.5,17025.2,1334.25,156115,1,0,3.584,6.7
3/11/2014,1.7,17794.5,17025.2,1348,156115,1,0,3.584,6.7
3/12/2014,1.7,17794.5,17025.2,1355.75,156115,1,0,3.584,6.7
3/13/2014,1.7,17794.5,17025.2,1371,156115,1,0,3.584,6.7
3/14/2014,1.7,17794.5,17025.2,1370,156115,1,0,3.584,6.7
3/17/2014,1.7,17794.5,17025.2,1379,156115,1,0,3.619,6.7
3/18/2014,1.7,17794.5,17025.2,1362.5,156115,1,0,3.619,6.7
3/19/2014,1.7,17794.5,17025.2,1346,156115,1,0,3.619,6.7
3/20/2014,1.7,17794.5,17025.2,1327,156115,1,0,3.619,6.7
3/21/2014,1.7,17794.5,17025.2,1338.5,156115,1,0,3.619,6.7
3/24/2014,1.7,17794.5,17025.2,1322,156115,1,0,3.622,6.7
3/25/2014,1.7,17794.5,17025.2,1314.75,156115,1,0,3.622,6.7
3/26/2014,1.7,17794.5,17025.2,1314.5,156115,1,0,3.622,6.7
3/27/2014,1.7,17794.5,17025.2,1295,156115,1,0,3.622,6.7
3/28/2014,1.7,17794.5,17025.2,1295.75,156115,1,0,3.622,6.7
3/31/2014,1.7,17794.5,17025.2,1294,156115,1,0,3.651,6.7
4/1/2014,1.8,17794.5,17285.6,1286.5,155378,1,0,3.651,6.2
4/2/2014,1.8,17794.5,17285.6,1284,155378,1,0,3.651,6.2
4/3/2014,1.8,17794.5,17285.6,1287.25,155378,1,0,3.651,6.2
4/4/2014,1.8,17794.5,17285.6,1293.5,155378,1,0,3.651,6.2
4/7/2014,1.8,17794.5,17285.6,1299,155378,1,0,3.67,6.2
4/8/2014,1.8,17794.5,17285.6,1314.75,155378,1,0,3.67,6.2
4/9/2014,1.8,17794.5,17285.6,1309.75,155378,1,0,3.67,6.2
4/10/2014,1.8,17794.5,17285.6,1321.5,155378,1,0,3.67,6.2
4/11/2014,1.8,17794.5,17285.6,1317.25,155378,1,0,3.67,6.2
4/14/2014,1.8,17794.5,17285.6,1324.5,155378,1,0,3.725,6.2
4/15/2014,1.8,17794.5,17285.6,1311.5,155378,1,0,3.725,6.2
4/16/2014,1.8,17794.5,17285.6,1299,155378,1,0,3.725,6.2
4/17/2014,1.8,17794.5,17285.6,1299.25,155378,1,0,3.725,6.2
4/21/2014,1.8,17794.5,17285.6,#N/A,155378,1,0,3.758,6.2
4/22/2014,1.8,17794.5,17285.6,1290.75,155378,1,0,3.758,6.2
4/23/2014,1.8,17794.5,17285.6,1283.5,155378,1,0,3.758,6.2
4/24/2014,1.8,17794.5,17285.6,1283.5,155378,1,0,3.758,6.2
4/25/2014,1.8,17794.5,17285.6,1294.25,155378,1,0,3.758,6.2
4/28/2014,1.8,17794.5,17285.6,1302,155378,1,0,3.788,6.2
4/29/2014,1.8,17794.5,17285.6,1289.75,155378,1,0,3.788,6.2
4/30/2014,1.8,17794.5,17285.6,1292,155378,1,0,3.788,6.2
5/1/2014,2.0,17794.5,17285.6,1283,155559,1,0,3.788,6.3
5/2/2014,2.0,17794.5,17285.6,1285,155559,1,0,3.788,6.3
5/5/2014,2.0,17794.5,17285.6,#N/A,155559,1,0,3.761,6.3
5/6/2014,2.0,17794.5,17285.6,1308.5,155559,1,0,3.761,6.3
5/7/2014,2.0,17794.5,17285.6,1311,155559,1,0,3.761,6.3
5/8/2014,2.0,17794.5,17285.6,1291.25,155559,1,0,3.761,6.3
5/9/2014,2.0,17794.5,17285.6,1289,155559,1,0,3.761,6.3
5/12/2014,2.0,17794.5,17285.6,1292.75,155559,1,0,3.746,6.3
5/13/2014,2.0,17794.5,17285.6,1292.75,155559,1,0,3.746,6.3
5/14/2014,2.0,17794.5,17285.6,1300.25,155559,1,0,3.746,6.3
5/15/2014,2.0,17794.5,17285.6,1303.75,155559,1,0,3.746,6.3
5/16/2014,2.0,17794.5,17285.6,1293.75,155559,1,0,3.746,6.3
5/19/2014,2.0,17794.5,17285.6,1301,155559,1,0,3.743,6.3
5/20/2014,2.0,17794.5,17285.6,1291.5,155559,1,0,3.743,6.3
5/21/2014,2.0,17794.5,17285.6,1292,155559,1,0,3.743,6.3
5/22/2014,2.0,17794.5,17285.6,1294.5,155559,1,0,3.743,6.3
5/23/2014,2.0,17794.5,17285.6,1292,155559,1,0,3.743,6.3
5/27/2014,2.0,17794.5,17285.6,1283,155559,1,0,3.75,6.3
5/28/2014,2.0,17794.5,17285.6,1265.25,155559,1,0,3.75,6.3
5/29/2014,2.0,17794.5,17285.6,1254,155559,1,0,3.75,6.3
5/30/2014,2.0,17794.5,17285.6,1254,155559,1,0,3.75,6.3
6/2/2014,1.9,17794.5,17285.6,1244.75,155682,1,0,3.765,6.1
6/3/2014,1.9,17794.5,17285.6,1244.25,155682,1,0,3.765,6.1
6/4/2014,1.9,17794.5,17285.6,1246,155682,1,0,3.765,6.1
6/5/2014,1.9,17794.5,17285.6,1244.75,155682,1,0,3.765,6.1
6/6/2014,1.9,17794.5,17285.6,1254,155682,1,0,3.765,6.1
6/9/2014,1.9,17794.5,17285.6,1255,155682,1,0,3.749,6.1
6/10/2014,1.9,17794.5,17285.6,1253.5,155682,1,0,3.749,6.1
6/11/2014,1.9,17794.5,17285.6,1262.5,155682,1,0,3.749,6.1
6/12/2014,1.9,17794.5,17285.6,1261.75,155682,1,0,3.749,6.1
6/13/2014,1.9,17794.5,17285.6,1273,155682,1,0,3.749,6.1
6/16/2014,1.9,17794.5,17285.6,1281.75,155682,1,0,3.76,6.1
6/17/2014,1.9,17794.5,17285.6,1264.5,155682,1,0,3.76,6.1
6/18/2014,1.9,17794.5,17285.6,1269,155682,1,0,3.76,6.1
6/19/2014,1.9,17794.5,17285.6,1282,155682,1,0,3.76,6.1
6/20/2014,1.9,17794.5,17285.6,1310,155682,1,0,3.76,6.1
6/23/2014,1.9,17794.5,17285.6,1313.5,155682,1,0,3.778,6.1
6/24/2014,1.9,17794.5,17285.6,1323,155682,1,0,3.778,6.1
6/25/2014,1.9,17794.5,17285.6,1312,155682,1,0,3.778,6.1
6/26/2014,1.9,17794.5,17285.6,1311.5,155682,1,0,3.778,6.1
6/27/2014,1.9,17794.5,17285.6,1315.25,155682,1,0,3.778,6.1
6/30/2014,1.9,17794.5,17285.6,1313,155682,1,0,3.778,6.1
7/1/2014,1.9,17794.5,17569.4,1325.75,156098,1,0,3.778,6.2
7/2/2014,1.9,17794.5,17569.4,1326.75,156098,1,0,3.778,6.2
7/3/2014,1.9,17794.5,17569.4,1322.5,156098,1,0,3.778,6.2
7/7/2014,1.9,17794.5,17569.4,1313.25,156098,1,0,3.753,6.2
7/8/2014,1.9,17794.5,17569.4,1318.25,156098,1,0,3.753,6.2
7/9/2014,1.9,17794.5,17569.4,1322.5,156098,1,0,3.753,6.2
7/10/2014,1.9,17794.5,17569.4,1343.25,156098,1,0,3.753,6.2
7/11/2014,1.9,17794.5,17569.4,1336.5,156098,1,0,3.753,6.2
7/14/2014,1.9,17794.5,17569.4,1321.25,156098,1,0,3.712,6.2
7/15/2014,1.9,17794.5,17569.4,1312,156098,1,0,3.712,6.2
7/16/2014,1.9,17794.5,17569.4,1297.5,156098,1,0,3.712,6.2
7/17/2014,1.9,17794.5,17569.4,1302.75,156098,1,0,3.712,6.2
7/18/2014,1.9,17794.5,17569.4,1310.25,156098,1,0,3.712,6.2
7/21/2014,1.9,17794.5,17569.4,1312.75,156098,1,0,3.671,6.2
7/22/2014,1.9,17794.5,17569.4,1307,156098,1,0,3.671,6.2
7/23/2014,1.9,17794.5,17569.4,1307.5,156098,1,0,3.671,6.2
7/24/2014,1.9,17794.5,17569.4,1300,156098,1,0,3.671,6.2
7/25/2014,1.9,17794.5,17569.4,1292.5,156098,1,0,3.671,6.2
7/28/2014,1.9,17794.5,17569.4,1305,156098,1,0,3.617,6.2
7/29/2014,1.9,17794.5,17569.4,1307.5,156098,1,0,3.617,6.2
7/30/2014,1.9,17794.5,17569.4,1297.5,156098,1,0,3.617,6.2
7/31/2014,1.9,17794.5,17569.4,1295,156098,1,0,3.617,6.2
8/1/2014,1.7,17794.5,17569.4,1284.5,156117,1,0,3.617,6.2
8/4/2014,1.7,17794.5,17569.4,1293.5,156117,1,0,3.595,6.2
8/5/2014,1.7,17794.5,17569.4,1292.75,156117,1,0,3.595,6.2
8/6/2014,1.7,17794.5,17569.4,1288.5,156117,1,0,3.595,6.2
8/7/2014,1.7,17794.5,17569.4,1302,156117,1,0,3.595,6.2
8/8/2014,1.7,17794.5,17569.4,1317.5,156117,1,0,3.595,6.2
8/11/2014,1.7,17794.5,17569.4,1308.25,156117,1,0,3.582,6.2
8/12/2014,1.7,17794.5,17569.4,1311,156117,1,0,3.582,6.2
8/13/2014,1.7,17794.5,17569.4,1309.25,156117,1,0,3.582,6.2
8/14/2014,1.7,17794.5,17569.4,1315,156117,1,0,3.582,6.2
8/15/2014,1.7,17794.5,17569.4,1313.6,156117,1,0,3.582,6.2
8/18/2014,1.7,17794.5,17569.4,1302.75,156117,1,0,3.549,6.2
8/19/2014,1.7,17794.5,17569.4,1300.25,156117,1,0,3.549,6.2
8/20/2014,1.7,17794.5,17569.4,1294.5,156117,1,0,3.549,6.2
8/21/2014,1.7,17794.5,17569.4,1280.5,156117,1,0,3.549,6.2
8/22/2014,1.7,17794.5,17569.4,1281,156117,1,0,3.549,6.2
8/25/2014,1.7,17794.5,17569.4,#N/A,156117,1,0,3.532,6.2
8/26/2014,1.7,17794.5,17569.4,1286.5,156117,1,0,3.532,6.2
8/27/2014,1.7,17794.5,17569.4,1285,156117,1,0,3.532,6.2
8/28/2014,1.7,17794.5,17569.4,1288,156117,1,0,3.532,6.2
8/29/2014,1.7,17794.5,17569.4,1285.75,156117,1,0,3.532,6.2
9/2/2014,1.7,17794.5,17569.4,1277.75,156100,1,0,3.536,5.9
9/3/2014,1.7,17794.5,17569.4,1268.5,156100,1,0,3.536,5.9
9/4/2014,1.7,17794.5,17569.4,1271,156100,1,0,3.536,5.9
9/5/2014,1.7,17794.5,17569.4,1264,156100,1,0,3.536,5.9
9/8/2014,1.7,17794.5,17569.4,1267.25,156100,1,0,3.534,5.9
9/9/2014,1.7,17794.5,17569.4,1256,156100,1,0,3.534,5.9
9/10/2014,1.7,17794.5,17569.4,1254.25,156100,1,0,3.534,5.9
9/11/2014,1.7,17794.5,17569.4,1247,156100,1,0,3.534,5.9
9/12/2014,1.7,17794.5,17569.4,1237.25,156100,1,0,3.534,5.9
9/15/2014,1.7,17794.5,17569.4,1234.75,156100,1,0,3.485,5.9
9/16/2014,1.7,17794.5,17569.4,1238.75,156100,1,0,3.485,5.9
9/17/2014,1.7,17794.5,17569.4,1236.5,156100,1,0,3.485,5.9
9/18/2014,1.7,17794.5,17569.4,1223,156100,1,0,3.485,5.9
9/19/2014,1.7,17794.5,17569.4,1222.5,156100,1,0,3.485,5.9
9/22/2014,1.7,17794.5,17569.4,1214,156100,1,0,3.432,5.9
9/23/2014,1.7,17794.5,17569.4,1225,156100,1,0,3.432,5.9
9/24/2014,1.7,17794.5,17569.4,1224,156100,1,0,3.432,5.9
9/25/2014,1.7,17794.5,17569.4,1210.5,156100,1,0,3.432,5.9
9/26/2014,1.7,17794.5,17569.4,1222.25,156100,1,0,3.432,5.9
9/29/2014,1.7,17794.5,17569.4,1217.75,156100,1,0,3.434,5.9
9/30/2014,1.7,17794.5,17569.4,1210,156100,1,0,3.434,5.9
10/1/2014,1.8,17794.5,17692.2,1208.5,156389,1,0,3.434,5.7
10/2/2014,1.8,17794.5,17692.2,1214.5,156389,1,0,3.434,5.7
10/3/2014,1.8,17794.5,17692.2,1207.5,156389,1,0,3.434,5.7
10/6/2014,1.8,17794.5,17692.2,1193.25,156389,1,0,3.382,5.7
10/7/2014,1.8,17794.5,17692.2,1207.5,156389,1,0,3.382,5.7
10/8/2014,1.8,17794.5,17692.2,1220,156389,1,0,3.382,5.7
10/9/2014,1.8,17794.5,17692.2,1227.5,156389,1,0,3.382,5.7
10/10/2014,1.8,17794.5,17692.2,1222.25,156389,1,0,3.382,5.7
10/13/2014,1.8,17794.5,17692.2,1228,156389,1,0,3.292,5.7
10/14/2014,1.8,17794.5,17692.2,1233,156389,1,0,3.292,5.7
10/15/2014,1.8,17794.5,17692.2,1223.5,156389,1,0,3.292,5.7
10/16/2014,1.8,17794.5,17692.2,1241,156389,1,0,3.292,5.7
10/17/2014,1.8,17794.5,17692.2,1238,156389,1,0,3.292,5.7
10/20/2014,1.8,17794.5,17692.2,1241,156389,1,0,3.205,5.7
10/21/2014,1.8,17794.5,17692.2,1251.75,156389,1,0,3.205,5.7
10/22/2014,1.8,17794.5,17692.2,1246.75,156389,1,0,3.205,5.7
10/23/2014,1.8,17794.5,17692.2,1240.5,156389,1,0,3.205,5.7
10/24/2014,1.8,17794.5,17692.2,1231.75,156389,1,0,3.205,5.7
10/27/2014,1.8,17794.5,17692.2,1230.5,156389,1,0,3.139,5.7
10/28/2014,1.8,17794.5,17692.2,1228.25,156389,1,0,3.139,5.7
10/29/2014,1.8,17794.5,17692.2,1228,156389,1,0,3.139,5.7
10/30/2014,1.8,17794.5,17692.2,1205.75,156389,1,0,3.139,5.7
10/31/2014,1.8,17794.5,17692.2,1173.25,156389,1,0,3.139,5.7
11/3/2014,1.7,17794.5,17692.2,1170.75,156421,1,0,3.077,5.8
11/4/2014,1.7,17794.5,17692.2,1169.25,156421,1,0,3.077,5.8
11/5/2014,1.7,17794.5,17692.2,1145.25,156421,1,0,3.077,5.8
11/6/2014,1.7,17794.5,17692.2,1144.5,156421,1,0,3.077,5.8
11/7/2014,1.7,17794.5,17692.2,1145,156421,1,0,3.077,5.8
11/10/2014,1.7,17794.5,17692.2,1172,156421,1,0,3.025,5.8
11/11/2014,1.7,17794.5,17692.2,1151.25,156421,1,0,3.025,5.8
11/12/2014,1.7,17794.5,17692.2,1163.25,156421,1,0,3.025,5.8
11/13/2014,1.7,17794.5,17692.2,1161,156421,1,0,3.025,5.8
11/14/2014,1.7,17794.5,17692.2,1154,156421,1,0,3.025,5.8
11/17/2014,1.7,17794.5,17692.2,1187,156421,1,0,2.978,5.8
11/18/2014,1.7,17794.5,17692.2,1202,156421,1,0,2.978,5.8
11/19/2014,1.7,17794.5,17692.2,1200.75,156421,1,0,2.978,5.8
11/20/2014,1.7,17794.5,17692.2,1194,156421,1,0,2.978,5.8
11/21/2014,1.7,17794.5,17692.2,1193.25,156421,1,0,2.978,5.8
11/24/2014,1.7,17794.5,17692.2,1196,156421,1,0,2.907,5.8
11/25/2014,1.7,17794.5,17692.2,1202.25,156421,1,0,2.907,5.8
11/26/2014,1.7,17794.5,17692.2,1195.75,156421,1,0,2.907,5.8
11/28/2014,1.7,17794.5,17692.2,1184.5,156421,1,0,2.907,5.8
12/1/2014,1.6,17794.5,17692.2,1178.75,156238,1,0,2.864,5.6
12/2/2014,1.6,17794.5,17692.2,1197,156238,1,0,2.864,5.6
12/3/2014,1.6,17794.5,17692.2,1203.25,156238,1,0,2.864,5.6
12/4/2014,1.6,17794.5,17692.2,1204,156238,1,0,2.864,5.6
12/5/2014,1.6,17794.5,17692.2,1204.5,156238,1,0,2.864,5.6
12/8/2014,1.6,17794.5,17692.2,1195.25,156238,1,0,2.767,5.6
12/9/2014,1.6,17794.5,17692.2,1206.5,156238,1,0,2.767,5.6
12/10/2014,1.6,17794.5,17692.2,1228.25,156238,1,0,2.767,5.6
12/11/2014,1.6,17794.5,17692.2,1219.5,156238,1,0,2.767,5.6
12/12/2014,1.6,17794.5,17692.2,1223.5,156238,1,0,2.767,5.6
12/15/2014,1.6,17794.5,17692.2,1210.75,156238,1,0,2.643,5.6
12/16/2014,1.6,17794.5,17692.2,1199.25,156238,1,0,2.643,5.6
12/17/2014,1.6,17794.5,17692.2,1199,156238,1,0,2.643,5.6
12/18/2014,1.6,17794.5,17692.2,1210.75,156238,1,0,2.643,5.6
12/19/2014,1.6,17794.5,17692.2,1197.5,156238,1,0,2.643,5.6
12/22/2014,1.6,17794.5,17692.2,1195.25,156238,1,0,2.496,5.6
12/23/2014,1.6,17794.5,17692.2,1179.5,156238,1,0,2.496,5.6
12/24/2014,1.6,17794.5,17692.2,1177,156238,1,0,2.496,5.6
12/26/2014,1.6,17794.5,17692.2,#N/A,156238,1,0,2.496,5.6
12/29/2014,1.6,17794.5,17692.2,1194,156238,1,0,2.392,5.6
